color,movie_title,genero,plot_keywords,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,,actor_1_name,,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Wild Target ,Action|Comedy|Crime,apprentice|assassin|hitman|kleptomaniac|thief,36,405,Rupert Everett,10000,117190,,Rupert Grint,,29994,11770,Geoff Bell,4,,http://www.imdb.com/title/tt1235189/?ref_=fn_tt_tt_1,86,English,UK,PG-13,8000000,2010,692,6.9,2.35,0
Color,Pathology ,Crime|Horror|Thriller,corpse|dark humor|medical school|murder|pathology,3,448,Larry Drake,905,108662,,John de Lancie,,26849,3185,Johnny Whitworth,0,,http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1,107,English,USA,R,8000000,2008,513,6,2.35,3000
Color,Wuthering Heights             ,Drama|Romance,abuse|love|moor the landscape|revenge|tv mini series,,427,Jack O'Connell,27000,,,Tom Hardy,,6053,29196,Kevin McNally,2,,http://www.imdb.com/title/tt1238834/?ref_=fn_tt_tt_1,33,English,UK,,,,698,7.7,,0
Color,10th & Wolf ,Crime|Drama|Thriller,desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,53,463,Brad Renfro,954,53481,,Brian Dennehy,,5557,2512,Dash Mihok,5,,http://www.imdb.com/title/tt0360323/?ref_=fn_tt_tt_1,34,English,USA,R,8000000,2006,551,6.4,2.35,294
Color,Dear Wendy ,Comedy|Crime|Drama|Romance,gang|gun|loner|love|outcast,346,488,Chris Owen,947,23106,,Michael Angarano,,9003,2572,William Hootkins,0,,http://www.imdb.com/title/tt0342272/?ref_=fn_tt_tt_1,58,English,Italy,Unrated,50000000,2004,526,6.6,1.66,532
Color,Aloft ,Drama,,43,47,Zen McGrath,144,52961,,Ian Tracey,,2103,326,William Shimell,1,,http://www.imdb.com/title/tt2494384/?ref_=fn_tt_tt_1,11,English,Spain,R,8000000,2014,63,5.3,2.35,675
Color,Akira ,Action|Animation|Sci-Fi,based on manga|biker gang|gifted child|post thermonuclear war|science runs amok,78,4,Takeshi Kusao,6,439162,,Mitsuo Iwata,,106160,28,Tesshô Genda,0,,http://www.imdb.com/title/tt0094625/?ref_=fn_tt_tt_1,430,Japanese,Japan,R,1100000000,1988,5,8.1,1.85,0
Color,The Death and Life of Bobby Z ,Action|Crime|Thriller,drug lord|on the run|prison|vegan|vegetarian,17,1000,Olivia Wilde,23000,,,Paul Walker,,12078,37457,Jason Flemyng,2,,http://www.imdb.com/title/tt0473188/?ref_=fn_tt_tt_1,31,English,USA,R,22000000,2007,10000,5.9,2.35,0
Color,The Rocket: The Legend of Rocket Richard ,Biography|Drama|Sport,fan|french canadian|hockey|hockey player|machinist,2,23,Roy Dupuis,413,,,Stephen McHattie,,4412,733,Julie LeBreton,0,,http://www.imdb.com/title/tt0460505/?ref_=fn_tt_tt_1,31,French,Canada,PG,8000000,2005,265,7.7,2.35,520
Color,Swelter ,Action|Crime|Drama|Thriller,police officer killed|police officer shot in the chest|police officer shot in the forehead|police officer shot in the head|police shootout,2,600,Josh Henderson,31000,,,Rachel Ann Mullins,,1965,33858,Grant Bowler,6,,http://www.imdb.com/title/tt2112277/?ref_=fn_tt_tt_1,24,English,USA,R,8000000,2014,920,4.6,,438
Color,My Lucky Star ,Action|Adventure|Comedy|Romance,,29,11,Ruby Lin,163,50000,,Leehom Wang,,322,219,Jack Kao,2,,http://www.imdb.com/title/tt2102502/?ref_=fn_tt_tt_1,2,Chinese,China,,,2013,20,5.1,2.35,81
Color,Imagine Me & You ,Comedy|Drama|Romance,florist|friend|friendship|lesbian|love,21,112,Ben Miles,186,671240,,Celia Imrie,,23023,619,Darren Boyd,0,,http://www.imdb.com/title/tt0421994/?ref_=fn_tt_tt_1,149,English,UK,R,7900000,2005,119,6.9,2.35,0
Color,Mr. Church ,Drama,,78,189,Lucy Fry,502,,,Mckenna Grace,,63,1546,Natalie Coughlin,0,,http://www.imdb.com/title/tt4196848/?ref_=fn_tt_tt_1,5,English,USA,PG-13,8000000,2016,206,8,2.35,205
Color,Swimming Pool ,Crime|Drama|Mystery|Thriller,luberon|mystery writer|night|publisher|swimming,341,15,Ludivine Sagnier,844,10105505,,Charlotte Rampling,,35065,1389,Jean-Claude Lecas,0,,http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1,288,English,France,R,,2003,521,6.8,1.85,0
Color,Green Street 3: Never Back Down ,Action|Drama,bare breasts|firm|hooliganism|training|west ham supporter,16,376,Mark Wingett,1000,,,Spencer Wilding,,3740,2284,Kacey Clarke,2,,http://www.imdb.com/title/tt2628316/?ref_=fn_tt_tt_1,13,English,UK,R,,2013,524,5.4,2.35,0
Color,The Blood of Heroes ,Action|Sci-Fi|Sport,battle|blood splatter|combat|game|showdown,73,26,Joan Chen,848,882290,,Delroy Lindo,,4792,1526,Anna Katarina,2,,http://www.imdb.com/title/tt0094764/?ref_=fn_tt_tt_1,43,English,Australia,R,10000000,1989,643,6.5,1.33,999
Color,Code of Honor ,Action,gun|mayor|nightclub|police|vigilantism,155,391,Helena Mattsson,981,,,Scott Takeda,,662,2741,Craig Sheffer,0,,http://www.imdb.com/title/tt4060866/?ref_=fn_tt_tt_1,14,English,USA,R,8000000,2016,505,4.2,,689
Color,Driving Miss Daisy ,Comedy|Drama|Family,1950s|african american|jewish|old age|widow,78,325,Jessica Tandy,11000,106593296,,Morgan Freeman,,72324,12619,Patti LuPone,1,,http://www.imdb.com/title/tt0097239/?ref_=fn_tt_tt_1,134,English,USA,PG,7500000,1989,509,7.4,1.85,3000
Color,Soul Food ,Comedy|Drama,1990s|family relationships|food in title|sister|unity,88,890,Mekhi Phifer,1000,43490057,,Vanessa Williams,,5275,4737,Vivica A. Fox,6,,http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1,30,English,USA,R,7500000,1997,1000,6.9,1.85,508
Color,Rumble in the Bronx ,Action|Comedy,fight|gang|greed|street gang|wedding,7,36,Anita Mui,186,32333860,,Françoise Yip,,29843,407,Garvin Cross,1,,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,81,Cantonese,Hong Kong,R,7500000,1995,147,6.7,2.35,0
Color,Far from Men ,Drama|War|Western,algerian war|based on short story|hostage|teacher|title at the end,2,40,Reda Kateb,10000,,,Viggo Mortensen,,4035,10218,Ángela Molina,0,,http://www.imdb.com/title/tt2936180/?ref_=fn_tt_tt_1,19,French,France,,7700000,2014,154,7.3,2.35,2000
Color,Thank You for Smoking ,Comedy|Drama,cigarette smoking|lobbyist|political satire|reporter|tobacco industry,655,88,Cameron Bright,24000,24792061,,J.K. Simmons,,191998,25092,Todd Louiso,0,,http://www.imdb.com/title/tt0427944/?ref_=fn_tt_tt_1,323,English,USA,R,6500000,2005,829,7.6,2.35,0
Color,Hostel: Part II ,Horror,american|hostel|slovakia|torture|train,0,658,Lauren German,1000,17544812,,Jay Hernandez,,69989,4707,Stanislav Ianevski,0,,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,384,English,USA,R,10000000,2007,683,5.4,2.35,0
Color,An Education ,Drama,1960s|age difference|france|loss of virginity|oxford,92,221,Olivia Williams,3000,12574715,,Dominic Cooper,,112138,4198,Ellie Kendrick,0,,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,237,English,UK,PG-13,4500000,2009,766,7.3,2.35,12000
Color,Shopgirl ,Drama|Romance,artist|depression|gloves|photography|slacker,14,161,Bridgette Wilson-Sampras,827,10281585,,Frances Conroy,,21225,1871,Clyde Kusatsu,3,,http://www.imdb.com/title/tt0338427/?ref_=fn_tt_tt_1,268,English,USA,R,,2005,545,6.4,2.35,1000
Color,The Hotel New Hampshire ,Comedy|Drama|Romance,football|hotel|teenage girl|terrorist|wien,62,518,Beau Bridges,584,5100000,,Joely Richardson,,6595,2024,Nastassja Kinski,0,,http://www.imdb.com/title/tt0087428/?ref_=fn_tt_tt_1,61,English,UK,R,7500000,1984,552,6,1.85,345
Color,Narc ,Crime|Drama|Mystery|Thriller,blood splatter|cover up|murder|police shootout|undercover,248,147,Chi McBride,673,10460089,,Jason Patric,,34098,1442,Alan Van Sprang,1,,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,214,English,USA,R,7500000,2002,466,7.2,1.85,1000
Color,Men with Brooms ,Comedy|Drama|Romance|Sport,championship|coach|curling|marriage|rural setting,329,280,Paul Gross,611,4239767,,Molly Parker,,3709,1834,Kari Matchett,3,,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,83,English,Canada,R,7500000,2002,329,6,1.85,0
Color,Witless Protection ,Comedy|Crime,fbi|polo|possum|sheriff|shotgun,18,742,Jenny McCarthy,834,4131640,,Ivana Milicevic,,5463,4091,Richard Bull,2,,http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1,20,English,USA,PG-13,7500000,2008,749,3.1,1.85,140
Color,The Work and the Glory ,Drama|Romance,1830s|baptism|intolerance|mormon church|sibling rivalry,0,249,Brenda Strong,373,3347439,,Eric Johnson,,833,1233,Tiffany Dupont,1,,http://www.imdb.com/title/tt0410454/?ref_=fn_tt_tt_1,33,English,USA,PG,7500000,2004,266,6.9,,31
Color,Extract ,Comedy|Crime|Romance,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,406,968,Mila Kunis,24000,10814185,,J.K. Simmons,,37530,41867,Clifton Collins Jr.,6,,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,106,English,USA,R,8000000,2009,15000,6.2,1.85,0
Color,Masked and Anonymous ,Comedy|Drama|Music,concert|jail|journalist|revolution|singer,119,844,Cheech Marin,12000,533344,,Jeff Bridges,,3972,15396,Bruce Dern,0,,http://www.imdb.com/title/tt0319829/?ref_=fn_tt_tt_1,95,English,USA,PG-13,,2003,844,5.5,1.85,655
Color,Alias Betty ,Comedy|Crime|Drama|Romance|Thriller,child|criminal|death|depression|novelist,27,59,Edouard Baer,71,206400,,Sandrine Kiberlain,,1439,262,Roschdy Zem,0,,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1,26,French,France,,50000000,2001,59,6.9,,26
Color,Code 46 ,Drama|Romance|Sci-Fi|Thriller,genetics|i.d.|love|sphinx|totalitarian,187,158,Om Puri,631,197148,,Samantha Morton,,18109,1176,Natalie Mendoza,0,,http://www.imdb.com/title/tt0345061/?ref_=fn_tt_tt_1,150,English,UK,R,7500000,2003,163,6.3,2.35,0
Color,Outside Bet ,Comedy,,22,447,Jenny Agutter,5000,,,Bob Hoskins,,243,7206,Vincent Regan,3,,http://www.imdb.com/title/tt1772422/?ref_=fn_tt_tt_1,3,English,UK,,7500000,2012,659,4.8,,223
Color,Crash ,Crime|Drama|Thriller,race relations|racism|racist|social problem|stereotype,549,911,Loretta Devine,3000,54557348,,Don Cheadle,,361169,5732,Jennifer Esposito,0,,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,English,Germany,R,6500000,2004,912,7.9,2.35,18000
Color,Albert Nobbs ,Drama,19th century|hotel|painter|waiter|woman pretending to be a man,127,373,Michael McElhatton,3000,3014541,,Mia Wasikowska,,19616,4370,Mark Williams,3,,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,98,English,UK,R,8000000,2011,415,6.7,2.35,0
Color,Black November ,Action|Crime|Drama|Thriller,color in title|number in title|two word title,20,36,Nathin Butler,262,,,Akon,,385,409,Razaaq Adoti,3,,http://www.imdb.com/title/tt2147225/?ref_=fn_tt_tt_1,4,English,Nigeria,,7500000,2012,65,5.6,,389
Color,Ta Ra Rum Pum ,Comedy|Family|Romance,comeback|family relationships|marriage|new york|racer,5,60,Mary Goggin,532,872643,,Saif Ali Khan,,2909,902,Vic Aviles,3,,http://www.imdb.com/title/tt0833553/?ref_=fn_tt_tt_1,37,Hindi,USA,,6000000,2007,249,5.4,,108
Color,Persepolis ,Animation|Biography|Drama|War,dream|girl|iran|islamic revolution|revolution,10,106,Gena Rowlands,963,4443403,,Catherine Deneuve,,70194,1754,Danielle Darrieux,0,,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,158,French,France,PG-13,7300000,2007,545,8,1.85,14000
Color,The Hole ,Adventure|Fantasy|Thriller,basement|family relationships|hole|no opening credits|slow motion scene,287,664,Teri Polo,844,,,Bruce Dern,,19157,4099,Haley Bennett,2,,http://www.imdb.com/title/tt1085779/?ref_=fn_tt_tt_1,69,English,USA,PG-13,12000000,2009,708,5.7,1.85,0
Color,The Wave ,Drama|Thriller,autocracy|based on real events|dictatorship|germany|teacher,23,93,Elyas M'Barek,287,,,Max Riemelt,,80639,635,Jennifer Ulrich,0,,http://www.imdb.com/title/tt1063669/?ref_=fn_tt_tt_1,96,German,Germany,,5000000,2008,150,7.6,2.35,25000
Color,The Neon Demon ,Horror|Thriller,beauty|cannibalism|fashion|lesbian|model,0,500,Bella Heathcote,18000,1330827,,Keanu Reeves,,9866,19879,Charles Baker,2,,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,73,English,France,R,7000000,2016,860,7,2.35,0
Color,Harry Brown ,Action|Crime|Drama|Thriller,bayonet|death|police|self defense|widower,12,641,Jack O'Connell,788,1818681,,Joseph Gilgun,,74435,2486,Sean Harris,1,,http://www.imdb.com/title/tt1289406/?ref_=fn_tt_tt_1,224,English,UK,R,7300000,2009,698,7.2,2.35,0
Color,Spider-Man 3 ,Action|Adventure|Romance,sandman|spider man|symbiote|venom|villain,0,4000,James Franco,24000,336530303,,J.K. Simmons,,383071,46055,Kirsten Dunst,0,,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,1902,English,USA,PG-13,258000000,2007,11000,6.2,2.35,0
Color,The Omega Code ,Action|Adventure|Fantasy|Sci-Fi|Thriller,code|evil|false accusation|megalomaniac|torah,0,440,William Hootkins,488,12610552,,George Coe,,4682,2428,Ayla Kell,0,,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,206,English,USA,PG-13,7500000,1999,488,3.5,1.37,129
Color,Juno ,Comedy|Drama|Romance,adoption|baby|friend|pregnancy|school,655,973,Jennifer Garner,24000,143492840,,J.K. Simmons,,414335,28817,Rainn Wilson,0,,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881,English,USA,PG-13,7500000,2007,3000,7.5,1.85,10000
Color,Pound of Flesh ,Action|Thriller,fighting|hand to hand combat|jujitsu|kickboxing|organ,249,96,Aki Aleong,294,,,Darren Shahlavi,,4099,835,Brahim Achabbakhe,0,,http://www.imdb.com/title/tt3488328/?ref_=fn_tt_tt_1,29,English,Canada,R,7500000,2015,284,5.1,1.85,0
Color,Diamonds Are Forever ,Action|Adventure|Thriller,cat|diamond|ford mustang|james bond 007|yanked off bikini top,82,175,Lois Maxwell,244,43800000,,Desmond Llewelyn,,74249,1105,Jill St. John,2,,http://www.imdb.com/title/tt0066995/?ref_=fn_tt_tt_1,276,English,UK,GP,7200000,1971,177,6.7,2.35,0
Color,The Godfather ,Crime|Drama,crime family|mafia|organized crime|patriarch|rise to power,0,3000,Marlon Brando,14000,134821952,,Al Pacino,,1155770,28122,Robert Duvall,1,,http://www.imdb.com/title/tt0068646/?ref_=fn_tt_tt_1,2238,English,USA,R,6000000,1972,10000,9.2,1.85,43000
Color,Flashdance ,Drama|Music|Romance,ballet school|dance|dancer|overalls|steel worker,213,92,Cynthia Rhodes,225,94900000,,Michael Nouri,,35172,791,Lee Ving,0,,http://www.imdb.com/title/tt0085549/?ref_=fn_tt_tt_1,128,English,USA,R,4000000,1983,174,6.1,1.85,0
Color,500 Days of Summer ,Comedy|Drama|Romance,friend|greeting card|office|summer|true love,464,11000,Chloë Grace Moretz,23000,32391374,,Joseph Gordon-Levitt,,376600,54075,Zooey Deschanel,43,,http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1,494,English,USA,PG-13,7500000,2009,17000,7.7,2.35,40000
Color,The Piano ,Drama|Music|Romance,adultery|daughter|male rear nudity|new zealand|piano,319,11,Ian Mune,1000,40158000,,Holly Hunter,,63931,1051,Geneviève Lemon,1,,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,241,English,New Zealand,R,7000000,1993,18,7.6,1.85,0
Color,Magic Mike ,Comedy|Drama,bank|male nudity|male objectification|male stripper|stripper,0,11000,Alex Pettyfer,17000,113709992,,Channing Tatum,,108843,46646,Matthew McConaughey,1,,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,281,English,USA,R,7000000,2012,15000,6.1,2.35,54000
Color,Darkness Falls ,Horror|Mystery|Thriller,boy|darkness|light|tooth|tooth fairy,474,82,Emma Caulfield,1000,32131483,,Sullivan Stapleton,,25870,2212,Angus Sampson,0,,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,369,English,USA,PG-13,11000000,2003,970,4.9,2.35,2000
Color,Live and Let Die ,Action|Adventure|Thriller,british|cards|heroin|murder|tarot card,82,189,Geoffrey Holder,581,35400000,,Yaphet Kotto,,74957,1865,Clifton James,3,,http://www.imdb.com/title/tt0070328/?ref_=fn_tt_tt_1,251,English,UK,PG,7000000,1973,547,6.8,1.66,0
Color,My Dog Skip ,Drama|Family|Sport,1940s|dog|mississippi|puppy|veteran,13,430,Frankie Muniz,1000,34099640,,Clint Howard,,16651,2515,Cody Linley,0,,http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1,149,English,USA,PG,5000000,2000,934,7,1.37,0
Color,"Definitely, Maybe ",Comedy|Drama|Romance,college|daughter|girl|sex|wisconsin,20,61,Sakina Jaffrey,16000,31973840,,Ryan Reynolds,,127760,16289,Paulina Gerzon,5,,http://www.imdb.com/title/tt0832266/?ref_=fn_tt_tt_1,168,English,Germany,PG-13,,2008,109,7.2,2.35,0
Color,Jumping the Broom ,Comedy|Drama,martha's vineyard|mother|older woman younger man relationship|wedding|weekend,70,826,Loretta Devine,1000,37295394,,Gary Dourdan,,7973,5959,Laz Alonso,8,,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,59,English,USA,PG-13,6600000,2011,912,5.7,1.85,0
Color,The Great Gatsby ,Drama|Romance,ingratitude|mansion|party|title appears in writing|tragedy,1000,76,Elizabeth Debicki,29000,144812796,,Leonardo DiCaprio,,362933,29769,Steve Bisley,4,,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,753,English,Australia,PG-13,105000000,2013,509,7.3,2.35,115000
 Black and White,"Good Night, and Good Luck. ",Biography|Drama|History,cbs|expose|fear|paranoia|reporter,0,566,Tate Donovan,21000,31501218,,Robert Downey Jr.,,84070,22745,Alex Borstein,0,,http://www.imdb.com/title/tt0433383/?ref_=fn_tt_tt_1,526,English,USA,PG,7500000,2005,650,7.5,1.85,0
Color,Capote ,Biography|Crime|Drama,book|holcomb kansas|kansas|killer|truman capote,152,27,Michael J. Burg,22000,28747570,,Philip Seymour Hoffman,,100571,22140,Kwesi Ameyaw,1,,http://www.imdb.com/title/tt0379725/?ref_=fn_tt_tt_1,416,English,Canada,R,7000000,2005,68,7.4,2.35,0
Color,Desperado ,Action|Crime|Thriller,crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many,0,4000,Steve Buscemi,16000,25625110,,Quentin Tarantino,,138707,33758,Salma Hayek,0,,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1,202,English,USA,R,7000000,1995,12000,7.2,1.85,0
Color,The Claim ,Drama|Romance|Western,gold|gold mine|miner|railroad|surveyor,187,887,Sarah Polley,14000,403932,,Milla Jovovich,,5254,17104,Shirley Henderson,4,,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92,English,UK,R,20000000,2000,900,6.5,2.35,141
Color,Fargo             ,Crime|Drama|Thriller,anthology|death|insurance salesman|minnesota|police officer,,1000,Adam Goldberg,4000,,,Kirsten Dunst,,170055,19949,Oliver Platt,0,,http://www.imdb.com/title/tt2802850/?ref_=fn_tt_tt_1,173,English,USA,TV-MA,,,1000,9,1.78,61000
Color,Logan's Run ,Action|Adventure|Sci-Fi,cat|computer|cult film|runner|sanctuary,23,440,Jenny Agutter,1000,25000000,,Farrah Fawcett,,39847,2951,Peter Ustinov,1,,http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1,242,English,USA,PG,9000000,1976,659,6.8,2.35,0
Color,The Man with the Golden Gun ,Action|Adventure|Thriller,assassin|bikini|girl in a bikini|mission|secret agent,82,244,Hervé Villechaize,16000,21000000,,Christopher Lee,,73950,17611,Desmond Llewelyn,3,,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1,258,English,UK,PG,13000000,1974,387,6.8,1.66,2000
Color,Action Jackson ,Action|Comedy|Crime|Thriller,murder|power|psychotronic|tough cop|union,22,794,Vanity,1000,20257000,,Bill Duke,,7569,5282,Carl Weathers,2,,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,65,English,USA,R,7000000,1988,841,5.2,1.85,978
Color,The Descent ,Adventure|Horror|Thriller,cave|expedition|friendship between women|group of friends|survival horror,197,159,Shauna Macdonald,513,26005908,,MyAnna Buring,,154938,1379,Craig Conway,0,,http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1,1100,English,UK,R,3500000,2005,239,7.2,2.35,10000
Color,Michael Jordan to the Max ,Documentary|Sport,basketball|basketball player|character name in title|chicago bulls|imax,0,69,Michael Jordan,13000,18642318,,Bill Murray,,1723,13448,Bob Costas,0,,http://www.imdb.com/title/tt0245280/?ref_=fn_tt_tt_1,13,English,USA,,,2000,366,7.5,1.44,407
Color,Devil's Due ,Horror|Mystery,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,14,270,Allison Miller,971,15818967,,Zach Gilford,,13913,2517,Vanessa Ray,0,,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,120,English,USA,R,7000000,2014,479,4,1.85,0
Color,Flirting with Disaster ,Comedy,adoption|armpit fetish|mistaken identity|new mexico|overalls,737,380,Mary Tyler Moore,718,14891000,,Lily Tomlin,,15088,2240,David Patrick Kelly,3,,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,105,English,USA,R,7000000,1996,524,6.8,1.85,824
Color,The Devil's Rejects ,Crime|Horror,escape|police|road trip|sheriff|texas,0,597,Ken Foree,1000,16901126,,Sid Haig,,76267,3544,Lew Temple,0,,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,687,English,USA,R,7000000,2005,649,6.9,1.85,0
Color,Buffy the Vampire Slayer             ,Action|Drama|Fantasy|Romance,action heroine|coming of age|destiny|double life|vampire,,970,Alyson Hannigan,4000,,,Sarah Michelle Gellar,,101902,7970,Emma Caulfield,0,,http://www.imdb.com/title/tt0118276/?ref_=fn_tt_tt_1,665,English,USA,TV-14,2300000,,3000,8.2,1.33,6000
Color,Dope ,Comedy|Crime|Drama,african american|geek|hip hop|party|tomboy,44,190,Rick Fox,637,17474107,,Kimberly Elise,,56605,1342,Kiersey Clemons,3,,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,89,English,USA,R,7000000,2015,256,7.3,2.35,23000
Color,In Too Deep ,Crime|Drama|Thriller,cunnilingus|oral sex|police|sex scene|undercover,48,826,Omar Epps,1000,14003141,,LL Cool J,,4598,4837,Nia Long,1,,http://www.imdb.com/title/tt0160401/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,1999,865,6.1,2.35,375
Color,Skyfall ,Action|Adventure|Thriller,brawl|childhood home|computer cracker|intelligence agency|terrorist cell,0,393,Helen McCrory,883,304360277,,Albert Finney,,522048,2039,Rory Kinnear,0,,http://www.imdb.com/title/tt1074638/?ref_=fn_tt_tt_1,1498,English,UK,PG-13,200000000,2012,563,7.8,2.35,80000
 Black and White,House of 1000 Corpses ,Horror,actor playing multiple roles|axe|dark comedy|masked man|sadism,0,303,Matthew McGrory,1000,12583510,,Sid Haig,,60709,2444,Erin Daniels,0,,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,922,English,USA,R,7000000,2003,340,6,1.85,0
Color,Alien Zone ,Horror,affair|child murderer|mortician|strangulation|supernatural power,0,23,Elizabeth MacRae,246,,,Bernard Fox,,440,345,Charles Aidman,0,,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1,21,English,USA,PG,350000,1978,29,4.1,,44
Color,A Serious Man ,Comedy|Drama,bar mitzvah|jewish|marital breakup|nose job|rabbi,1000,98,Fred Melamed,816,9190525,,Michael Stuhlbarg,,102125,1120,Peter Breitmayer,1,,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,324,English,USA,R,7000000,2009,105,7,1.85,10000
Color,Get Low ,Drama|Mystery,funeral|funeral home|hermit|party|secret,11,970,Robert Duvall,13000,9176553,,Bill Murray,,19147,19330,Bill Cobbs,1,,http://www.imdb.com/title/tt1194263/?ref_=fn_tt_tt_1,97,English,USA,PG-13,7500000,2009,3000,7.1,2.35,0
Color,Warlock ,Action|Fantasy|Horror|Thriller,17th century|book|death|warlock|witch hunter,49,304,Richard E. Grant,687,9094451,,Julian Sands,,11668,1990,Lori Singer,0,,http://www.imdb.com/title/tt0098622/?ref_=fn_tt_tt_1,79,English,USA,R,7000000,1989,554,6.2,1.85,0
Color,Beyond the Lights ,Drama|Music,domestic abuse|public humiliation|sex symbol|singer|suicide attempt,107,658,Nate Parker,893,14612840,,Minnie Driver,,11191,3110,Darryl Stephens,1,,http://www.imdb.com/title/tt3125324/?ref_=fn_tt_tt_1,37,English,USA,PG-13,7000000,2014,664,6.9,,0
Color,A Single Man ,Drama|Romance,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,192,292,Teddy Sears,14000,9166863,,Colin Firth,,83182,14816,Keri Lynn Pratt,2,,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,247,English,USA,R,7000000,2009,343,7.6,2.35,16000
Color,The Last Temptation of Christ ,Drama,carpenter|exorcism|faith|reference to jesus christ|temptation,17000,159,Barbara Hershey,883,8373585,,Irvin Kershner,,39680,1934,Roberts Blossom,0,,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,308,English,USA,R,7000000,1988,618,7.6,1.85,0
Color,Outside Providence ,Comedy|Drama|Romance,class|cornwall connecticut|dog|friend|pawtucket rhode island,30,407,George Wendt,761,7292175,,Jonathan Brandis,,7736,2018,Shawn Hatosy,3,,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,100,English,USA,R,7000000,1999,412,6.4,1.85,0
Color,Bride & Prejudice ,Comedy|Drama|Musical|Romance,bollywood|india|jane austen|london england|travel,98,397,Martin Henderson,729,6601079,,Indira Varma,,17436,2321,Anupam Kher,1,,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276,English,UK,PG-13,7000000,2004,579,6.2,2.35,0
Color,Rabbit-Proof Fence ,Adventure|Biography|Drama|History,aborigine|based on true story|colonialism|fence|half caste,176,46,David Gulpilil,116,6165429,,Roy Billing,,23486,312,Deborah Mailman,1,,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,249,Aboriginal,Australia,PG,6000000,2002,93,7.5,2.35,0
Color,Who's Your Caddy? ,Comedy|Sport,2000s|golf caddy|golf course|golfer|question mark in title,70,442,Faizon Love,692,5694308,,Jeffrey Jones,,13815,3128,Lil' Wayne,0,,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,46,English,USA,PG-13,7000000,2007,585,2,1.85,446
